# S1-S2 restitution for CRN98 con cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD50       DI S2 APD50    Vpeak     step    delta     d/dt
 189.551   180.01    9.545   29.325  6.93992 0.195312    0.125     0.64
 189.355   180.01     9.35     29.2   7.0139 0.195312    0.125     0.64
  189.16   180.01    9.155    29.08   7.0878 0.195312     0.12   0.6144
 188.965   180.01    8.955   28.955   7.1635 0.195312    0.125     0.64
  188.77   180.01     8.76    28.83  7.23722 0.195312    0.125     0.64
 188.574   180.01    8.565    28.71  7.31086 0.195312     0.12   0.6144
 188.379   180.01     8.37    28.59   7.3844 0.195312     0.12   0.6144
 188.184   180.01    8.175    28.47  7.45786 0.195312     0.12   0.6144
 187.988   180.01     7.98    28.35  7.53123 0.195312     0.12   0.6144
 187.793   180.01    7.785    28.23  7.60451 0.195312     0.12   0.6144
 187.598   180.01     7.59    28.11   7.6777 0.195312     0.12   0.6144
 187.402   180.01    7.395    27.99   7.7508 0.195312     0.12   0.6144
 187.207   180.01      7.2    27.87  7.82381 0.195312     0.12   0.6144
 187.012   180.01    7.005   27.755  7.89672 0.195312    0.115   0.5888
 186.816   180.01     6.81   27.635  7.96954 0.195312     0.12   0.6144
 186.621   180.01    6.615    27.52  8.04227 0.195312    0.115   0.5888
 186.426   180.01     6.42     27.4   8.1149 0.195312     0.12   0.6144
  186.23   180.01    6.225   27.285  8.18744 0.195312    0.115   0.5888
 186.035   180.01     6.03    27.17  8.25988 0.195312    0.115   0.5888
  185.84   180.01     5.83    27.05  8.33407 0.195312     0.12   0.6144
 185.645   180.01    5.635   26.935  8.40631 0.195312    0.115   0.5888
 185.449   180.01     5.44    26.82  8.47846 0.195312    0.115   0.5888
 185.254   180.01    5.245    26.71   8.5505 0.195312     0.11   0.5632
 185.059   180.01     5.05   26.595  8.62244 0.195312    0.115   0.5888
 184.863   180.01    4.855    26.48  8.69428 0.195312    0.115   0.5888
 184.668   180.01     4.66    26.37  8.76602 0.195312     0.11   0.5632
 184.473   180.01    4.465   26.255  8.83766 0.195312    0.115   0.5888
 184.277   180.01     4.27   26.145   8.9092 0.195312     0.11   0.5632
 184.082   180.01    4.075   26.035  8.98063 0.195312     0.11   0.5632
 183.887   180.01     3.88   25.925  9.05195 0.195312     0.11   0.5632
 183.691   180.01    3.685   25.815  9.12317 0.195312     0.11   0.5632
 183.496   180.01     3.49   25.705  9.19429 0.195312     0.11   0.5632
 183.301   180.01    3.295     25.6   9.2653 0.195312    0.105   0.5376
 183.105   180.01      3.1    25.49   9.3362 0.195312     0.11   0.5632
  182.91   180.01    2.905   25.385  9.40699 0.195312    0.105   0.5376
 182.715   180.01    2.705   25.275  9.47948 0.195312     0.11   0.5632
  182.52   180.01     2.51    25.17  9.55006 0.195312    0.105   0.5376
 182.324   180.01    2.315   25.065  9.62052 0.195312    0.105   0.5376
 182.129   180.01     2.12    24.96  9.69087 0.195312    0.105   0.5376
 181.934   180.01    1.925   24.855  9.76111 0.195312    0.105   0.5376
 181.738   180.01     1.73   24.755  9.83123 0.195312      0.1    0.512
 181.348   180.01     1.34    24.55  9.97115 0.390625    0.205   0.5248
 180.957   180.01     0.95   24.355  10.1106 0.390625    0.195   0.4992
 180.566   180.01     0.56    24.16  10.2496 0.390625    0.195   0.4992
 180.176   180.01     0.17    23.97  10.3881 0.390625     0.19   0.4864
 179.785  179.785    0.005    23.79  10.5262 0.390625     0.18   0.4608
