# S1-S2 restitution for CRN98 icl cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD90       DI S2 APD90    Vpeak     step    delta     d/dt  INa act
 315.234  297.265   17.965  175.705 -6.45682 0.390625     0.59   1.5104 0.0546067
 314.844  297.265   17.575  175.115 -6.65465 0.390625     0.59   1.5104 0.0537054
 314.453  297.265   17.185  174.515 -6.85267 0.390625      0.6    1.536 0.0528128
 314.062  297.265   16.795  173.905 -7.05088 0.390625     0.61   1.5616 0.051927
 313.672  297.265   16.405  173.265 -7.25622 0.390625     0.64   1.6384 0.0510199
 313.281  297.265   16.015   172.63 -7.45454 0.390625    0.635   1.6256 0.0501493
 312.891  297.265   15.625  171.975 -7.65295 0.390625    0.655   1.6768 0.049286
   312.5  297.265   15.235   171.31 -7.85145 0.390625    0.665   1.7024  0.04843
 312.109  297.265    14.84   170.61 -8.05937 0.390625      0.7    1.792 0.0475441
 311.719  297.265    14.45   169.92 -8.25776 0.390625     0.69   1.7664 0.0467044
 311.328  297.265    14.06   169.21 -8.45612 0.390625     0.71   1.8176 0.0458726
 310.938  297.265    13.67  168.485 -8.65446 0.390625    0.725    1.856 0.0450486
 310.547  297.265    13.28   167.73 -8.85938 0.390625    0.755   1.9328 0.0442076
 310.156  297.265    12.89   166.97 -9.05735 0.390625     0.76   1.9456 0.0434013
 309.766  297.265     12.5  166.195 -9.25522 0.390625    0.775    1.984 0.0426036
 309.375  297.265    12.11    165.4 -9.45291 0.390625    0.795   2.0352 0.0418141
 308.984  297.265   11.715   164.56 -9.65936 0.390625     0.84   2.1504 0.0409998
 308.594  297.265   11.325  163.725 -9.85645 0.390625    0.835   2.1376 0.0402279
 308.203  297.265   10.935  162.865 -10.0533 0.390625     0.86   2.2016 0.0394643
 307.812  297.265   10.545  161.985 -10.2498 0.390625     0.88   2.2528 0.0387092
 307.422  297.265   10.155  161.055 -10.4522 0.390625     0.93   2.3808 0.0379415
 307.031  297.265    9.765  160.115 -10.6478 0.390625     0.94   2.4064 0.0372044
 306.641  297.265    9.375   159.14  -10.843 0.390625    0.975    2.496 0.036476
 306.445  297.265     9.18  158.635 -10.9405 0.195312    0.505   2.5856 0.0361151
  306.25  297.265    8.985    158.1 -11.0439 0.195312    0.535   2.7392 0.0357362
 306.055  297.265    8.785   157.56 -11.1435 0.195312     0.54   2.7648 0.035371
 305.859  297.265     8.59   157.02 -11.2405 0.195312     0.54   2.7648 0.0350171
 305.664  297.265    8.395   156.46 -11.3374 0.195312     0.56   2.8672 0.0346654
 305.469  297.265      8.2   155.88 -11.4341 0.195312     0.58   2.9696 0.0343159
 305.273  297.265    8.005  155.275 -11.5307 0.195312    0.605   3.0976 0.0339686
 305.078  297.265     7.81    154.6 -11.6331 0.195312    0.675    3.456 0.0336045
 304.883  297.265    7.615    153.9 -11.7293 0.195312      0.7    3.584 0.0332621
 304.688  297.265     7.42  153.095 -11.8254 0.195312    0.805   4.1216 0.0329219
  304.59  297.265     7.32  152.595 -11.8746 0.0976562      0.5     5.12 0.0327483
 304.492  297.265    7.225  151.925 -11.9213 0.0976562     0.67   6.8608 0.0325839
 304.468  297.265      7.2  151.615 -11.9336 0.0244141     0.31  12.6976 0.0325407
 304.456  297.265     7.19  151.395 -11.9385 0.012207     0.22  18.0224 0.0325234
 304.449  297.265     7.18  149.095 -11.9434     0.01      2.3      230 0.0325062
 304.439  297.265     7.17   149.08 -11.9483     0.01    0.015      1.5 0.0324889
 304.423  297.265    7.155   149.06 -11.9557 0.0161035     0.02  1.24196 0.0324631
 304.395  297.265     7.13  149.025 -11.9679 0.0283105    0.035  1.23629  0.03242
 304.342  297.265    7.075  148.945 -11.9949 0.0527246     0.08  1.51732 0.0323254
