# CRN98 con @ 1.0Hz (beat 10)
# times shifted to give profile starting at 0ms, with stimulus at 50ms
#  time (ms)  Membrane (mV)   [Ca2+]i (mM)              d              f            IK1
     428.005        -78.129    0.000212406    0.000200356       0.698273     0.00665717
     428.505        -78.137    0.000212153    0.000200147       0.698609     0.00664143
     429.005        -78.145      0.0002119    0.000199939       0.698944     0.00662581
     429.505        -78.154    0.000211648    0.000199732       0.699279      0.0066103
     430.005        -78.162    0.000211397    0.000199527       0.699614     0.00659491
     430.505        -78.170    0.000211147    0.000199322       0.699949     0.00657963
     431.005        -78.178    0.000210897     0.00019912       0.700283     0.00656446
     431.505        -78.186    0.000210648    0.000198918       0.700617     0.00654939
     432.005        -78.194      0.0002104    0.000198718        0.70095     0.00653443
     432.505        -78.202    0.000210153    0.000198519       0.701283     0.00651958
     433.005        -78.210    0.000209906    0.000198321       0.701615     0.00650484
     433.505        -78.218     0.00020966    0.000198124       0.701948     0.00649019
     434.005        -78.226    0.000209414    0.000197928        0.70228     0.00647565
     434.505        -78.234     0.00020917    0.000197734       0.702611     0.00646121
     435.005        -78.242    0.000208926    0.000197541       0.702942     0.00644686
     435.505        -78.249    0.000208682    0.000197349       0.703273     0.00643262
     436.005        -78.257     0.00020844    0.000197158       0.703603     0.00641847
     436.505        -78.265    0.000208198    0.000196968       0.703933     0.00640441
     437.005        -78.272    0.000207957     0.00019678       0.704263     0.00639045
     437.505        -78.280    0.000207716    0.000196592       0.704592     0.00637658
     438.005        -78.287    0.000207476    0.000196406       0.704921      0.0063628
     438.505        -78.295    0.000207237     0.00019622        0.70525     0.00634912
     439.005        -78.302    0.000206999    0.000196036       0.705578     0.00633552
     439.505        -78.310    0.000206761    0.000195853       0.705906     0.00632201
     440.005        -78.317    0.000206524     0.00019567       0.706233     0.00630859
     440.505        -78.325    0.000206287    0.000195489        0.70656     0.00629526
     441.005        -78.332    0.000206051    0.000195309       0.706887     0.00628201
     441.505        -78.339    0.000205816     0.00019513       0.707213     0.00626884
     442.005        -78.347    0.000205582    0.000194951       0.707539     0.00625576
     442.505        -78.354    0.000205348    0.000194774       0.707865     0.00624276
     443.005        -78.361    0.000205115    0.000194598        0.70819     0.00622984
     443.505        -78.368    0.000204882    0.000194422       0.708515       0.006217
     444.005        -78.375    0.000204651    0.000194248       0.708839     0.00620424
     444.505        -78.383    0.000204419    0.000194075       0.709164     0.00619156
     445.005        -78.390    0.000204189    0.000193902       0.709487     0.00617896
     445.505        -78.397    0.000203959     0.00019373       0.709811     0.00616643
     446.005        -78.404     0.00020373     0.00019356       0.710134     0.00615398
     446.505        -78.411    0.000203501     0.00019339       0.710457      0.0061416
     447.005        -78.418    0.000203273    0.000193221       0.710779      0.0061293
     447.505        -78.425    0.000203046    0.000193053       0.711101     0.00611707
     448.005        -78.432    0.000202819    0.000192885       0.711423     0.00610491
     448.505        -78.438    0.000202593    0.000192719       0.711744     0.00609283
     449.005        -78.445    0.000202368    0.000192553       0.712065     0.00608081
     449.505        -78.452    0.000202143    0.000192389       0.712385     0.00606887
     450.005        -78.459    0.000201919    0.000192225       0.712705     0.00605699
     450.505        -78.466    0.000201696    0.000192062       0.713025     0.00604519
     451.005        -78.472    0.000201473      0.0001919       0.713345     0.00603345
     451.505        -78.479     0.00020125    0.000191738       0.713664     0.00602178
     452.005        -78.486    0.000201029    0.000191577       0.713983     0.00601017
     452.505        -78.492    0.000200808    0.000191418       0.714301     0.00599863
     453.005        -78.499    0.000200587    0.000191259       0.714619     0.00598716
     453.505        -78.506    0.000200368      0.0001911       0.714937     0.00597575
     454.005        -78.512    0.000200149    0.000190943       0.715254      0.0059644
     454.505        -78.519     0.00019993    0.000190786       0.715571     0.00595312
     455.005        -78.525    0.000199712     0.00019063       0.715888      0.0059419
     455.505        -78.532    0.000199495    0.000190475       0.716204     0.00593074
     456.005        -78.538    0.000199278     0.00019032        0.71652     0.00591964
     456.505        -78.545    0.000199062    0.000190166       0.716835     0.00590861
     457.005        -78.551    0.000198846    0.000190013       0.717151     0.00589763
     457.505        -78.558    0.000198631    0.000189861       0.717465     0.00588671
     458.005        -78.564    0.000198417    0.000189709        0.71778     0.00587585
     458.505        -78.570    0.000198203    0.000189558       0.718094     0.00586505
     459.005        -78.577     0.00019799    0.000189408       0.718408     0.00585431
     459.505        -78.583    0.000197777    0.000189258       0.718721     0.00584362
     460.005        -78.589    0.000197566     0.00018911       0.719034     0.00583299
     460.505        -78.595    0.000197354    0.000188961       0.719347     0.00582242
     461.005        -78.602    0.000197143    0.000188814        0.71966      0.0058119
     461.505        -78.608    0.000196933    0.000188667       0.719972     0.00580144
     462.005        -78.614    0.000196723    0.000188521       0.720283     0.00579103
     462.505        -78.620    0.000196514    0.000188375       0.720595     0.00578068
     463.005        -78.626    0.000196306     0.00018823       0.720906     0.00577037
     463.505        -78.633    0.000196098    0.000188086       0.721216     0.00576013
     464.005        -78.639    0.000195891    0.000187942       0.721527     0.00574993
     464.505        -78.645    0.000195684    0.000187799       0.721837     0.00573979
     465.005        -78.651    0.000195478    0.000187657       0.722146     0.00572969
     465.505        -78.657    0.000195272    0.000187515       0.722456     0.00571965
     466.005        -78.663    0.000195067    0.000187374       0.722764     0.00570966
     466.505        -78.669    0.000194862    0.000187234       0.723073     0.00569972
     467.005        -78.675    0.000194658    0.000187094       0.723381     0.00568983
     467.505        -78.681    0.000194455    0.000186954       0.723689     0.00567999
     468.005        -78.687    0.000194252    0.000186816       0.723997     0.00567019
     468.505        -78.692     0.00019405    0.000186678       0.724304     0.00566045
     469.005        -78.698    0.000193848     0.00018654       0.724611     0.00565075
     469.505        -78.704    0.000193647    0.000186403       0.724917      0.0056411
     470.005        -78.710    0.000193446    0.000186267       0.725223      0.0056315
     470.505        -78.716    0.000193246    0.000186131       0.725529     0.00562195
     471.005        -78.722    0.000193046    0.000185996       0.725835     0.00561244
     471.505        -78.727    0.000192847    0.000185861        0.72614     0.00560297
     472.005        -78.733    0.000192649    0.000185727       0.726445     0.00559356
     472.505        -78.739    0.000192451    0.000185594       0.726749     0.00558418
     473.005        -78.745    0.000192254    0.000185461       0.727053     0.00557486
     473.505        -78.750    0.000192057    0.000185328       0.727357     0.00556557
     474.005        -78.756     0.00019186    0.000185196       0.727661     0.00555634
     474.505        -78.762    0.000191665    0.000185065       0.727964     0.00554714
     475.005        -78.767    0.000191469    0.000184934       0.728266     0.00553799
     475.505        -78.773    0.000191275    0.000184804       0.728569     0.00552888
     476.005        -78.779     0.00019108    0.000184674       0.728871     0.00551981
     476.505        -78.784    0.000190887    0.000184545       0.729173     0.00551079
     477.005        -78.790    0.000190693    0.000184416       0.729474     0.00550181
     477.505        -78.795    0.000190501    0.000184288       0.729775     0.00549287
     478.005        -78.801    0.000190309     0.00018416       0.730076     0.00548397
     478.505        -78.806    0.000190117    0.000184033       0.730376     0.00547511
     479.005        -78.812    0.000189926    0.000183906       0.730676      0.0054663
     479.505        -78.817    0.000189735     0.00018378       0.730976     0.00545752
     480.005        -78.823    0.000189545    0.000183654       0.731276     0.00544878
     480.505        -78.828    0.000189356    0.000183529       0.731575     0.00544009
     481.005        -78.834    0.000189167    0.000183405       0.731873     0.00543143
     481.505        -78.839    0.000188978     0.00018328       0.732172     0.00542281
     482.005        -78.844     0.00018879    0.000183157        0.73247     0.00541423
     482.505        -78.850    0.000188603    0.000183033       0.732768     0.00540569
     483.005        -78.855    0.000188416    0.000182911       0.733065     0.00539719
     483.505        -78.860    0.000188229    0.000182788       0.733362     0.00538873
     484.005        -78.866    0.000188043    0.000182667       0.733659      0.0053803
     484.505        -78.871    0.000187857    0.000182545       0.733955     0.00537191
     485.005        -78.876    0.000187672    0.000182424       0.734251     0.00536356
     485.505        -78.882    0.000187488    0.000182304       0.734547     0.00535525
     486.005        -78.887    0.000187304    0.000182184       0.734842     0.00534697
     486.505        -78.892     0.00018712    0.000182064       0.735137     0.00533873
     487.005        -78.897    0.000186937    0.000181945       0.735432     0.00533052
     487.505        -78.903    0.000186755    0.000181827       0.735727     0.00532235
     488.005        -78.908    0.000186573    0.000181709       0.736021     0.00531422
     488.505        -78.913    0.000186391    0.000181591       0.736314     0.00530612
     489.005        -78.918     0.00018621    0.000181474       0.736608     0.00529806
     489.505        -78.923    0.000186029    0.000181357       0.736901     0.00529003
     490.005        -78.928    0.000185849     0.00018124       0.737194     0.00528204
     490.505        -78.933    0.000185669    0.000181124       0.737486     0.00527408
     491.005        -78.939     0.00018549    0.000181009       0.737778     0.00526615
     491.505        -78.944    0.000185311    0.000180894        0.73807     0.00525826
     492.005        -78.949    0.000185133    0.000180779       0.738362      0.0052504
     492.505        -78.954    0.000184955    0.000180665       0.738653     0.00524258
     493.005        -78.959    0.000184778    0.000180551       0.738944     0.00523479
     493.505        -78.964    0.000184601    0.000180438       0.739234     0.00522703
     494.005        -78.969    0.000184425    0.000180325       0.739524     0.00521931
     494.505        -78.974    0.000184249    0.000180212       0.739814     0.00521161
     495.005        -78.979    0.000184073      0.0001801       0.740104     0.00520395
     495.505        -78.984    0.000183898    0.000179988       0.740393     0.00519633
     496.005        -78.989    0.000183724    0.000179877       0.740682     0.00518873
     496.505        -78.994     0.00018355    0.000179766        0.74097     0.00518117
     497.005        -78.998    0.000183376    0.000179655       0.741259     0.00517363
     497.505        -79.003    0.000183203    0.000179545       0.741546     0.00516613
     498.005        -79.008     0.00018303    0.000179435       0.741834     0.00515866
     498.505        -79.013    0.000182858    0.000179326       0.742121     0.00515122
     499.005        -79.018    0.000182686    0.000179217       0.742408     0.00514381
     499.505        -79.023    0.000182515    0.000179108       0.742695     0.00513644
     500.005        -79.028    0.000182344       0.000179       0.742981     0.00512909
     500.505        -79.032    0.000182173    0.000178892       0.743267     0.00512177
     501.005        -79.037    0.000182003    0.000178785       0.743553     0.00511448
     501.505        -79.042    0.000181834    0.000178677       0.743838     0.00510722
     502.005        -79.047    0.000181665    0.000178571       0.744123         0.0051
     502.505        -79.052    0.000181496    0.000178464       0.744408      0.0050928
     503.005        -79.056    0.000181328    0.000178358       0.744692     0.00508563
     503.505        -79.061     0.00018116    0.000178253       0.744976     0.00507849
     504.005        -79.066    0.000180993    0.000178148        0.74526     0.00507137
     504.505        -79.070    0.000180826    0.000178043       0.745544     0.00506429
     505.005        -79.075    0.000180659    0.000177938       0.745827     0.00505724
     505.505        -79.080    0.000180493    0.000177834        0.74611     0.00505021
     506.005        -79.084    0.000180328    0.000177731       0.746392     0.00504321
     506.505        -79.089    0.000180162    0.000177627       0.746674     0.00503624
     507.005        -79.094    0.000179998    0.000177524       0.746956      0.0050293
     507.505        -79.098    0.000179833    0.000177421       0.747238     0.00502238
     508.005        -79.103    0.000179669    0.000177319       0.747519      0.0050155
     508.505        -79.107    0.000179506    0.000177217         0.7478     0.00500864
     509.005        -79.112    0.000179343    0.000177115        0.74808      0.0050018
     509.505        -79.117     0.00017918    0.000177014       0.748361       0.004995
     510.005        -79.121    0.000179018    0.000176913       0.748641     0.00498822
     510.505        -79.126    0.000178856    0.000176813        0.74892     0.00498147
     511.005        -79.130    0.000178695    0.000176712         0.7492     0.00497474
     511.505        -79.135    0.000178534    0.000176613       0.749479     0.00496804
     512.005        -79.139    0.000178373    0.000176513       0.749757     0.00496137
     512.505        -79.144    0.000178213    0.000176414       0.750036     0.00495472
     513.005        -79.148    0.000178054    0.000176315       0.750314      0.0049481
     513.505        -79.153    0.000177894    0.000176216       0.750592      0.0049415
     514.005        -79.157    0.000177735    0.000176118       0.750869     0.00493493
     514.505        -79.162    0.000177577     0.00017602       0.751146     0.00492839
     515.005        -79.166    0.000177419    0.000175923       0.751423     0.00492187
     515.505        -79.170    0.000177261    0.000175825         0.7517     0.00491538
     516.005        -79.175    0.000177104    0.000175728       0.751976     0.00490891
     516.505        -79.179    0.000176947    0.000175632       0.752252     0.00490246
     517.005        -79.184    0.000176791    0.000175536       0.752528     0.00489604
     517.505        -79.188    0.000176634     0.00017544       0.752803     0.00488965
     518.005        -79.192    0.000176479    0.000175344       0.753078     0.00488328
     518.505        -79.197    0.000176324    0.000175249       0.753353     0.00487693
     519.005        -79.201    0.000176169    0.000175154       0.753627     0.00487061
     519.505        -79.205    0.000176014    0.000175059       0.753901     0.00486431
     520.005        -79.210     0.00017586    0.000174965       0.754175     0.00485804
     520.505        -79.214    0.000175707    0.000174871       0.754449     0.00485179
     521.005        -79.218    0.000175553    0.000174777       0.754722     0.00484556
     521.505        -79.222      0.0001754    0.000174683       0.754995     0.00483936
     522.005        -79.227    0.000175248     0.00017459       0.755267     0.00483318
     522.505        -79.231    0.000175096    0.000174498       0.755539     0.00482703
     523.005        -79.235    0.000174944    0.000174405       0.755811     0.00482089
     523.505        -79.239    0.000174793    0.000174313       0.756083     0.00481478
     524.005        -79.244    0.000174642    0.000174221       0.756354      0.0048087
     524.505        -79.248    0.000174491    0.000174129       0.756625     0.00480263
     525.005        -79.252    0.000174341    0.000174038       0.756896     0.00479659
     525.505        -79.256    0.000174191    0.000173947       0.757167     0.00479057
     526.005        -79.260    0.000174042    0.000173856       0.757437     0.00478458
     526.505        -79.264    0.000173893    0.000173766       0.757707      0.0047786
     527.005        -79.269    0.000173744    0.000173676       0.757976     0.00477265
     527.505        -79.273    0.000173596    0.000173586       0.758245     0.00476672
     528.005        -79.277    0.000173448    0.000173496       0.758514     0.00476081
     528.505        -79.281      0.0001733    0.000173407       0.758783     0.00475492
     529.005        -79.285    0.000173153    0.000173318       0.759051     0.00474906
     529.505        -79.289    0.000173006    0.000173229       0.759319     0.00474322
     530.005        -79.293     0.00017286    0.000173141       0.759587      0.0047374
     530.505        -79.297    0.000172714    0.000173053       0.759855      0.0047316
     531.005        -79.301    0.000172568    0.000172965       0.760122     0.00472582
     531.505        -79.305    0.000172423    0.000172877       0.760389     0.00472006
     532.005        -79.309    0.000172278     0.00017279       0.760655     0.00471432
     532.505        -79.313    0.000172133    0.000172703       0.760921     0.00470861
     533.005        -79.317    0.000171989    0.000172616       0.761187     0.00470291
     533.505        -79.321    0.000171845     0.00017253       0.761453     0.00469724
     534.005        -79.325    0.000171702    0.000172444       0.761718     0.00469159
     534.505        -79.329    0.000171559    0.000172358       0.761983     0.00468595
     535.005        -79.333    0.000171416    0.000172272       0.762248     0.00468034
     535.505        -79.337    0.000171273    0.000172187       0.762513     0.00467475
     536.005        -79.341    0.000171131    0.000172102       0.762777     0.00466918
     536.505        -79.345     0.00017099    0.000172017       0.763041     0.00466362
     537.005        -79.349    0.000170848    0.000171932       0.763304     0.00465809
     537.505        -79.353    0.000170707    0.000171848       0.763568     0.00465258
     538.005        -79.357    0.000170567    0.000171764       0.763831     0.00464709
     538.505        -79.361    0.000170426     0.00017168       0.764093     0.00464162
     539.005        -79.365    0.000170287    0.000171597       0.764356     0.00463616
     539.505        -79.369    0.000170147    0.000171513       0.764618     0.00463073
     540.005        -79.373    0.000170008     0.00017143        0.76488     0.00462532
     540.505        -79.376    0.000169869    0.000171348       0.765141     0.00461992
     541.005        -79.380     0.00016973    0.000171265       0.765402     0.00461455
     541.505        -79.384    0.000169592    0.000171183       0.765663     0.00460919
     542.005        -79.388    0.000169454    0.000171101       0.765924     0.00460385
     542.505        -79.392    0.000169317    0.000171019       0.766184     0.00459854
     543.005        -79.395     0.00016918    0.000170938       0.766445     0.00459324
     543.505        -79.399    0.000169043    0.000170857       0.766704     0.00458796
     544.005        -79.403    0.000168906    0.000170776       0.766964     0.00458269
     544.505        -79.407     0.00016877    0.000170695       0.767223     0.00457745
     545.005        -79.411    0.000168634    0.000170615       0.767482     0.00457222
     545.505        -79.414    0.000168499    0.000170534       0.767741     0.00456702
     546.005        -79.418    0.000168364    0.000170454       0.767999     0.00456183
     546.505        -79.422    0.000168229    0.000170375       0.768257     0.00455666
     547.005        -79.426    0.000168094    0.000170295       0.768515     0.00455151
     547.505        -79.429     0.00016796    0.000170216       0.768772     0.00454637
     548.005        -79.433    0.000167827    0.000170137       0.769029     0.00454126
     548.505        -79.437    0.000167693    0.000170058       0.769286     0.00453616
     549.005        -79.440     0.00016756     0.00016998       0.769543     0.00453108
     549.505        -79.444    0.000167427    0.000169902       0.769799     0.00452602
     550.005        -79.448    0.000167295    0.000169824       0.770055     0.00452097
     550.505        -79.451    0.000167162    0.000169746       0.770311     0.00451594
     551.005        -79.455    0.000167031    0.000169668       0.770567     0.00451093
     551.505        -79.459    0.000166899    0.000169591       0.770822     0.00450594
     552.005        -79.462    0.000166768    0.000169514       0.771077     0.00450097
     552.505        -79.466    0.000166637    0.000169437       0.771331     0.00449601
     553.005        -79.469    0.000166507     0.00016936       0.771586     0.00449107
     553.505        -79.473    0.000166376    0.000169284        0.77184     0.00448614
     554.005        -79.477    0.000166247    0.000169208       0.772093     0.00448124
     554.505        -79.480    0.000166117    0.000169132       0.772347     0.00447635
     555.005        -79.484    0.000165988    0.000169056         0.7726     0.00447147
     555.505        -79.487    0.000165859    0.000168981       0.772853     0.00446662
     556.005        -79.491     0.00016573    0.000168906       0.773106     0.00446178
     556.505        -79.495    0.000165602    0.000168831       0.773358     0.00445695
     557.005        -79.498    0.000165474    0.000168756        0.77361     0.00445215
     557.505        -79.502    0.000165346    0.000168681       0.773862     0.00444735
     558.005        -79.505    0.000165219    0.000168607       0.774113     0.00444258
     558.505        -79.509    0.000165092    0.000168533       0.774365     0.00443782
     559.005        -79.512    0.000164965    0.000168459       0.774616     0.00443308
     559.505        -79.516    0.000164839    0.000168385       0.774866     0.00442835
     560.005        -79.519    0.000164713    0.000168312       0.775117     0.00442365
     560.505        -79.523    0.000164587    0.000168239       0.775367     0.00441895
     561.005        -79.526    0.000164461    0.000168166       0.775617     0.00441427
     561.505        -79.529    0.000164336    0.000168093       0.775866     0.00440961
     562.005        -79.533    0.000164211     0.00016802       0.776115     0.00440497
     562.505        -79.536    0.000164087    0.000167948       0.776364     0.00440033
     563.005        -79.540    0.000163962    0.000167876       0.776613     0.00439572
     563.505        -79.543    0.000163838    0.000167804       0.776862     0.00439112
     564.005        -79.547    0.000163715    0.000167732        0.77711     0.00438654
     564.505        -79.550    0.000163591    0.000167661       0.777358     0.00438197
     565.005        -79.553    0.000163468    0.000167589       0.777605     0.00437741
     565.505        -79.557    0.000163345    0.000167518       0.777853     0.00437288
     566.005        -79.560    0.000163223    0.000167447         0.7781     0.00436835
     566.505        -79.564    0.000163101    0.000167377       0.778346     0.00436384
     567.005        -79.567    0.000162979    0.000167306       0.778593     0.00435935
     567.505        -79.570    0.000162857    0.000167236       0.778839     0.00435487
     568.005        -79.574    0.000162736    0.000167166       0.779085     0.00435041
     568.505        -79.577    0.000162615    0.000167096       0.779331     0.00434596
     569.005        -79.580    0.000162494    0.000167027       0.779576     0.00434153
     569.505        -79.584    0.000162374    0.000166957       0.779821     0.00433711
     570.005        -79.587    0.000162254    0.000166888       0.780066     0.00433271
     570.505        -79.590    0.000162134    0.000166819       0.780311     0.00432832
     571.005        -79.594    0.000162014     0.00016675       0.780555     0.00432394
     571.505        -79.597    0.000161895    0.000166682       0.780799     0.00431958
     572.005        -79.600    0.000161776    0.000166613       0.781043     0.00431524
     572.505        -79.603    0.000161657    0.000166545       0.781286     0.00431091
     573.005        -79.607    0.000161539    0.000166477        0.78153     0.00430659
     573.505        -79.610    0.000161421    0.000166409       0.781773     0.00430228
     574.005        -79.613    0.000161303    0.000166341       0.782015       0.004298
     574.505        -79.616    0.000161185    0.000166274       0.782258     0.00429372
     575.005        -79.620    0.000161068    0.000166207         0.7825     0.00428946
     575.505        -79.623    0.000160951     0.00016614       0.782742     0.00428521
     576.005        -79.626    0.000160835    0.000166073       0.782983     0.00428098
     576.505        -79.629    0.000160718    0.000166006       0.783225     0.00427676
     577.005        -79.632    0.000160602     0.00016594       0.783466     0.00427255
     577.505        -79.636    0.000160486    0.000165874       0.783706     0.00426836
     578.005        -79.639    0.000160371    0.000165807       0.783947     0.00426418
     578.505        -79.642    0.000160255    0.000165742       0.784187     0.00426002
     579.005        -79.645     0.00016014    0.000165676       0.784427     0.00425587
     579.505        -79.648    0.000160025     0.00016561       0.784667     0.00425173
     580.005        -79.651    0.000159911    0.000165545       0.784906     0.00424761
     580.505        -79.655    0.000159797     0.00016548       0.785146      0.0042435
     581.005        -79.658    0.000159683    0.000165415       0.785384      0.0042394
     581.505        -79.661    0.000159569     0.00016535       0.785623     0.00423531
     582.005        -79.664    0.000159456    0.000165286       0.785862     0.00423124
     582.505        -79.667    0.000159343    0.000165221         0.7861     0.00422719
     583.005        -79.670     0.00015923    0.000165157       0.786338     0.00422314
     583.505        -79.673    0.000159117    0.000165093       0.786575     0.00421911
     584.005        -79.676    0.000159005    0.000165029       0.786812     0.00421509
     584.505        -79.679    0.000158893    0.000164966       0.787049     0.00421108
     585.005        -79.682    0.000158781    0.000164902       0.787286     0.00420709
     585.505        -79.686     0.00015867    0.000164839       0.787523     0.00420311
     586.005        -79.689    0.000158558    0.000164776       0.787759     0.00419914
     586.505        -79.692    0.000158447    0.000164713       0.787995     0.00419519
     587.005        -79.695    0.000158337     0.00016465       0.788231     0.00419124
     587.505        -79.698    0.000158226    0.000164587       0.788466     0.00418731
     588.005        -79.701    0.000158116    0.000164525       0.788702      0.0041834
     588.505        -79.704    0.000158006    0.000164463       0.788936     0.00417949
     589.005        -79.707    0.000157896    0.000164401       0.789171      0.0041756
     589.505        -79.710    0.000157787    0.000164339       0.789406     0.00417172
     590.005        -79.713    0.000157678    0.000164277        0.78964     0.00416785
     590.505        -79.716    0.000157569    0.000164216       0.789874       0.004164
     591.005        -79.719     0.00015746    0.000164154       0.790107     0.00416015
     591.505        -79.722    0.000157352    0.000164093       0.790341     0.00415632
     592.005        -79.725    0.000157244    0.000164032       0.790574      0.0041525
     592.505        -79.728    0.000157136    0.000163971       0.790807      0.0041487
     593.005        -79.731    0.000157028    0.000163911       0.791039      0.0041449
     593.505        -79.734    0.000156921     0.00016385       0.791272     0.00414112
     594.005        -79.737    0.000156814     0.00016379       0.791504     0.00413735
     594.505        -79.739    0.000156707     0.00016373       0.791736     0.00413359
     595.005        -79.742      0.0001566     0.00016367       0.791967     0.00412984
     595.505        -79.745    0.000156494     0.00016361       0.792198     0.00412611
     596.005        -79.748    0.000156388     0.00016355       0.792429     0.00412238
     596.505        -79.751    0.000156282    0.000163491        0.79266     0.00411867
     597.005        -79.754    0.000156176    0.000163431       0.792891     0.00411497
     597.505        -79.757    0.000156071    0.000163372       0.793121     0.00411128
     598.005        -79.760    0.000155966    0.000163313       0.793351      0.0041076
     598.505        -79.763    0.000155861    0.000163254       0.793581     0.00410394
     599.005        -79.766    0.000155757    0.000163196        0.79381     0.00410028
     599.505        -79.768    0.000155652    0.000163137        0.79404     0.00409664
     600.005        -79.771    0.000155548    0.000163079       0.794269     0.00409301
     600.505        -79.774    0.000155444    0.000163021       0.794497     0.00408939
     601.005        -79.777    0.000155341    0.000162963       0.794726     0.00408578
     601.505        -79.780    0.000155237    0.000162905       0.794954     0.00408218
     602.005        -79.783    0.000155134    0.000162847       0.795182     0.00407859
     602.505        -79.785    0.000155031     0.00016279        0.79541     0.00407502
     603.005        -79.788    0.000154928    0.000162732       0.795637     0.00407145
     603.505        -79.791    0.000154826    0.000162675       0.795864      0.0040679
     604.005        -79.794    0.000154724    0.000162618       0.796091     0.00406436
     604.505        -79.797    0.000154622    0.000162561       0.796318     0.00406082
     605.005        -79.799     0.00015452    0.000162504       0.796545      0.0040573
     605.505        -79.802    0.000154419    0.000162448       0.796771     0.00405379
     606.005        -79.805    0.000154317    0.000162391       0.796997     0.00405029
     606.505        -79.808    0.000154216    0.000162335       0.797222     0.00404681
     607.005        -79.811    0.000154116    0.000162279       0.797448     0.00404333
     607.505        -79.813    0.000154015    0.000162223       0.797673     0.00403986
     608.005        -79.816    0.000153915    0.000162167       0.797898      0.0040364
     608.505        -79.819    0.000153815    0.000162111       0.798123     0.00403296
     609.005        -79.822    0.000153715    0.000162056       0.798347     0.00402952
     609.505        -79.824    0.000153615    0.000162001       0.798571      0.0040261
     610.005        -79.827    0.000153516    0.000161945       0.798795     0.00402268
     610.505        -79.830    0.000153417     0.00016189       0.799019     0.00401928
     611.005        -79.832    0.000153318    0.000161835       0.799242     0.00401588
     611.505        -79.835    0.000153219    0.000161781       0.799466      0.0040125
     612.005        -79.838    0.000153121    0.000161726       0.799689     0.00400913
     612.505        -79.840    0.000153022    0.000161672       0.799911     0.00400576
     613.005        -79.843    0.000152924    0.000161617       0.800134     0.00400241
     613.505        -79.846    0.000152827    0.000161563       0.800356     0.00399907
     614.005        -79.849    0.000152729    0.000161509       0.800578     0.00399574
     614.505        -79.851    0.000152632    0.000161455         0.8008     0.00399241
     615.005        -79.854    0.000152535    0.000161401       0.801021      0.0039891
     615.505        -79.856    0.000152438    0.000161348       0.801242      0.0039858
     616.005        -79.859    0.000152341    0.000161294       0.801463     0.00398251
     616.505        -79.862    0.000152245    0.000161241       0.801684     0.00397922
     617.005        -79.864    0.000152149    0.000161188       0.801904     0.00397595
     617.505        -79.867    0.000152053    0.000161135       0.802125     0.00397269
     618.005        -79.870    0.000151957    0.000161082       0.802345     0.00396944
     618.505        -79.872    0.000151861    0.000161029       0.802564     0.00396619
     619.005        -79.875    0.000151766    0.000160977       0.802784     0.00396296
     619.505        -79.877    0.000151671    0.000160924       0.803003     0.00395974
     620.005        -79.880    0.000151576    0.000160872       0.803222     0.00395652
     620.505        -79.883    0.000151481     0.00016082       0.803441     0.00395332
     621.005        -79.885    0.000151387    0.000160768       0.803659     0.00395012
     621.505        -79.888    0.000151293    0.000160716       0.803878     0.00394694
     622.005        -79.890    0.000151199    0.000160664       0.804096     0.00394376
     622.505        -79.893    0.000151105    0.000160613       0.804313     0.00394059
     623.005        -79.896    0.000151011    0.000160561       0.804531     0.00393744
     623.505        -79.898    0.000150918     0.00016051       0.804748     0.00393429
     624.005        -79.901    0.000150825    0.000160459       0.804965     0.00393115
     624.505        -79.903    0.000150732    0.000160408       0.805182     0.00392802
     625.005        -79.906    0.000150639    0.000160357       0.805399      0.0039249
     625.505        -79.908    0.000150547    0.000160306       0.805615     0.00392179
     626.005        -79.911    0.000150454    0.000160255       0.805831     0.00391869
     626.505        -79.913    0.000150362    0.000160205       0.806047      0.0039156
     627.005        -79.916     0.00015027    0.000160154       0.806263     0.00391252
     627.505        -79.918    0.000150179    0.000160104       0.806478     0.00390944
     628.005        -79.921    0.000150087    0.000160054       0.806693     0.00390638
     628.505        -79.923    0.000149996    0.000160004       0.806908     0.00390332
     629.005        -79.926    0.000149905    0.000159954       0.807123     0.00390028
     629.505        -79.928    0.000149814    0.000159904       0.807337     0.00389724
     630.005        -79.931    0.000149723    0.000159855       0.807551     0.00389421
     630.505        -79.933    0.000149633    0.000159805       0.807765     0.00389119
     631.005        -79.936    0.000149543    0.000159756       0.807979     0.00388818
     631.505        -79.938    0.000149453    0.000159707       0.808192     0.00388518
     632.005        -79.941    0.000149363    0.000159658       0.808405     0.00388218
     632.505        -79.943    0.000149273    0.000159609       0.808618      0.0038792
     633.005        -79.945    0.000149184     0.00015956       0.808831     0.00387622
     633.505        -79.948    0.000149095    0.000159511       0.809044     0.00387326
     634.005        -79.950    0.000149006    0.000159463       0.809256      0.0038703
     634.505        -79.953    0.000148917    0.000159414       0.809468     0.00386735
     635.005        -79.955    0.000148828    0.000159366        0.80968     0.00386441
     635.505        -79.958     0.00014874    0.000159318       0.809891     0.00386147
     636.005        -79.960    0.000148652     0.00015927       0.810103     0.00385855
     636.505        -79.962    0.000148564    0.000159222       0.810314     0.00385563
     637.005        -79.965    0.000148476    0.000159174       0.810525     0.00385273
     637.505        -79.967    0.000148388    0.000159127       0.810735     0.00384983
     638.005        -79.970    0.000148301    0.000159079       0.810946     0.00384694
