# CRN98 icl @ 1.0Hz (beat 10)
# times shifted to give profile starting at 0ms, with stimulus at 50ms
#  time (ms)  Membrane (mV)   [Ca2+]i (mM)              d              f            IK1
     495.505        -76.814    0.000177524    0.000236063       0.775721              0
     496.005        -76.819    0.000177363    0.000235915       0.775971              0
     496.505        -76.824    0.000177203    0.000235769        0.77622              0
     497.005        -76.829    0.000177044    0.000235623       0.776469              0
     497.505        -76.834    0.000176884    0.000235478       0.776718              0
     498.005        -76.838    0.000176726    0.000235333       0.776966              0
     498.505        -76.843    0.000176567    0.000235189       0.777215              0
     499.005        -76.848    0.000176409    0.000235045       0.777463              0
     499.505        -76.853    0.000176252    0.000234902        0.77771              0
     500.005        -76.858    0.000176095    0.000234759       0.777958              0
     500.505        -76.863    0.000175938    0.000234617       0.778205              0
     501.005        -76.868    0.000175782    0.000234475       0.778452              0
     501.505        -76.872    0.000175626    0.000234334       0.778698              0
     502.005        -76.877     0.00017547    0.000234194       0.778945              0
     502.505        -76.882    0.000175315    0.000234054       0.779191              0
     503.005        -76.887     0.00017516    0.000233914       0.779437              0
     503.505        -76.891    0.000175006    0.000233775       0.779682              0
     504.005        -76.896    0.000174852    0.000233637       0.779927              0
     504.505        -76.901    0.000174698    0.000233499       0.780172              0
     505.005        -76.906    0.000174545    0.000233361       0.780417              0
     505.505        -76.910    0.000174392    0.000233224       0.780661              0
     506.005        -76.915     0.00017424    0.000233088       0.780905              0
     506.505        -76.920    0.000174088    0.000232952       0.781149              0
     507.005        -76.924    0.000173936    0.000232816       0.781393              0
     507.505        -76.929    0.000173785    0.000232681       0.781636              0
     508.005        -76.933    0.000173634    0.000232547       0.781879              0
     508.505        -76.938    0.000173484    0.000232413       0.782122              0
     509.005        -76.943    0.000173334    0.000232279       0.782365              0
     509.505        -76.947    0.000173184    0.000232146       0.782607              0
     510.005        -76.952    0.000173034    0.000232014       0.782849              0
     510.505        -76.956    0.000172885    0.000231881        0.78309              0
     511.005        -76.961    0.000172737     0.00023175       0.783332              0
     511.505        -76.965    0.000172589    0.000231619       0.783573              0
     512.005        -76.970    0.000172441    0.000231488       0.783814              0
     512.505        -76.974    0.000172293    0.000231358       0.784054              0
     513.005        -76.979    0.000172146    0.000231228       0.784295              0
     513.505        -76.983    0.000171999    0.000231099       0.784535              0
     514.005        -76.988    0.000171853     0.00023097       0.784775              0
     514.505        -76.992    0.000171707    0.000230841       0.785014              0
     515.005        -76.997    0.000171561    0.000230713       0.785253              0
     515.505        -77.001    0.000171416    0.000230586       0.785492              0
     516.005        -77.005    0.000171271    0.000230459       0.785731              0
     516.505        -77.010    0.000171127    0.000230332        0.78597              0
     517.005        -77.014    0.000170982    0.000230206       0.786208              0
     517.505        -77.019    0.000170839     0.00023008       0.786446              0
     518.005        -77.023    0.000170695    0.000229955       0.786683              0
     518.505        -77.027    0.000170552     0.00022983       0.786921              0
     519.005        -77.032    0.000170409    0.000229705       0.787158              0
     519.505        -77.036    0.000170267    0.000229581       0.787395              0
     520.005        -77.040    0.000170125    0.000229458       0.787631              0
     520.505        -77.044    0.000169983    0.000229334       0.787868              0
     521.005        -77.049    0.000169842    0.000229212       0.788104              0
     521.505        -77.053    0.000169701    0.000229089       0.788339              0
     522.005        -77.057     0.00016956    0.000228967       0.788575              0
     522.505        -77.062     0.00016942    0.000228846        0.78881              0
     523.005        -77.066     0.00016928    0.000228725       0.789045              0
     523.505        -77.070     0.00016914    0.000228604        0.78928              0
     524.005        -77.074    0.000169001    0.000228484       0.789514              0
     524.505        -77.078    0.000168862    0.000228364       0.789749              0
     525.005        -77.083    0.000168723    0.000228244       0.789983              0
     525.505        -77.087    0.000168585    0.000228125       0.790216              0
     526.005        -77.091    0.000168447    0.000228007        0.79045              0
     526.505        -77.095     0.00016831    0.000227888       0.790683              0
     527.005        -77.099    0.000168173     0.00022777       0.790916              0
     527.505        -77.103    0.000168036    0.000227653       0.791149              0
     528.005        -77.107    0.000167899    0.000227536       0.791381              0
     528.505        -77.111    0.000167763    0.000227419       0.791613              0
     529.005        -77.116    0.000167627    0.000227303       0.791845              0
     529.505        -77.120    0.000167492    0.000227187       0.792077              0
     530.005        -77.124    0.000167356    0.000227071       0.792308              0
     530.505        -77.128    0.000167222    0.000226956       0.792539              0
     531.005        -77.132    0.000167087    0.000226841        0.79277              0
     531.505        -77.136    0.000166953    0.000226727          0.793              0
     532.005        -77.140    0.000166819    0.000226612       0.793231              0
     532.505        -77.144    0.000166685    0.000226499       0.793461              0
     533.005        -77.148    0.000166552    0.000226385       0.793691              0
     533.505        -77.152    0.000166419    0.000226273        0.79392              0
     534.005        -77.156    0.000166287     0.00022616       0.794149              0
     534.505        -77.160    0.000166155    0.000226048       0.794379              0
     535.005        -77.164    0.000166023    0.000225936       0.794607              0
     535.505        -77.168    0.000165891    0.000225824       0.794836              0
     536.005        -77.172     0.00016576    0.000225713       0.795064              0
     536.505        -77.175    0.000165629    0.000225602       0.795292              0
     537.005        -77.179    0.000165498    0.000225492        0.79552              0
     537.505        -77.183    0.000165368    0.000225382       0.795747              0
     538.005        -77.187    0.000165238    0.000225272       0.795975              0
     538.505        -77.191    0.000165108    0.000225163       0.796202              0
     539.005        -77.195    0.000164979    0.000225054       0.796428              0
     539.505        -77.199     0.00016485    0.000224945       0.796655              0
     540.005        -77.203    0.000164721    0.000224837       0.796881              0
     540.505        -77.206    0.000164593    0.000224729       0.797107              0
     541.005        -77.210    0.000164465    0.000224621       0.797333              0
     541.505        -77.214    0.000164337    0.000224514       0.797558              0
     542.005        -77.218     0.00016421    0.000224407       0.797784              0
     542.505        -77.222    0.000164082      0.0002243       0.798009              0
     543.005        -77.225    0.000163955    0.000224194       0.798233              0
     543.505        -77.229    0.000163829    0.000224088       0.798458              0
     544.005        -77.233    0.000163703    0.000223983       0.798682              0
     544.505        -77.237    0.000163577    0.000223877       0.798906              0
     545.005        -77.240    0.000163451    0.000223772        0.79913              0
     545.505        -77.244    0.000163326    0.000223668       0.799353              0
     546.005        -77.248    0.000163201    0.000223564       0.799576              0
     546.505        -77.252    0.000163076     0.00022346       0.799799              0
     547.005        -77.255    0.000162952    0.000223356       0.800022              0
     547.505        -77.259    0.000162828    0.000223253       0.800244              0
     548.005        -77.263    0.000162704     0.00022315       0.800467              0
     548.505        -77.266     0.00016258    0.000223047       0.800689              0
     549.005        -77.270    0.000162457    0.000222945        0.80091              0
     549.505        -77.274    0.000162334    0.000222843       0.801132              0
     550.005        -77.277    0.000162212    0.000222741       0.801353              0
     550.505        -77.281    0.000162089     0.00022264       0.801574              0
     551.005        -77.285    0.000161967    0.000222539       0.801795              0
     551.505        -77.288    0.000161845    0.000222438       0.802015              0
     552.005        -77.292    0.000161724    0.000222337       0.802236              0
     552.505        -77.295    0.000161603    0.000222237       0.802456              0
     553.005        -77.299    0.000161482    0.000222137       0.802675              0
     553.505        -77.303    0.000161361    0.000222038       0.802895              0
     554.005        -77.306    0.000161241    0.000221939       0.803114              0
     554.505        -77.310    0.000161121     0.00022184       0.803333              0
     555.005        -77.313    0.000161001    0.000221741       0.803552              0
     555.505        -77.317    0.000160882    0.000221643        0.80377              0
     556.005        -77.320    0.000160763    0.000221545       0.803989              0
     556.505        -77.324    0.000160644    0.000221447       0.804207              0
     557.005        -77.327    0.000160525     0.00022135       0.804425              0
     557.505        -77.331    0.000160407    0.000221252       0.804642              0
     558.005        -77.334    0.000160289    0.000221156       0.804859              0
     558.505        -77.338    0.000160171    0.000221059       0.805076              0
     559.005        -77.341    0.000160054    0.000220963       0.805293              0
     559.505        -77.345    0.000159937    0.000220867        0.80551              0
     560.005        -77.348     0.00015982    0.000220771       0.805726              0
     560.505        -77.352    0.000159703    0.000220676       0.805942              0
     561.005        -77.355    0.000159587    0.000220581       0.806158              0
     561.505        -77.359    0.000159471    0.000220486       0.806374              0
     562.005        -77.362    0.000159355    0.000220392       0.806589              0
     562.505        -77.365     0.00015924    0.000220297       0.806804              0
     563.005        -77.369    0.000159125    0.000220203       0.807019              0
     563.505        -77.372     0.00015901     0.00022011       0.807234              0
     564.005        -77.376    0.000158895    0.000220016       0.807448              0
     564.505        -77.379    0.000158781    0.000219923       0.807662              0
     565.005        -77.382    0.000158666     0.00021983       0.807876              0
     565.505        -77.386    0.000158553    0.000219738        0.80809              0
     566.005        -77.389    0.000158439    0.000219646       0.808303              0
     566.505        -77.392    0.000158326    0.000219554       0.808517              0
     567.005        -77.396    0.000158213    0.000219462        0.80873              0
     567.505        -77.399      0.0001581     0.00021937       0.808942              0
     568.005        -77.402    0.000157987    0.000219279       0.809155              0
     568.505        -77.406    0.000157875    0.000219188       0.809367              0
     569.005        -77.409    0.000157763    0.000219098       0.809579              0
     569.505        -77.412    0.000157651    0.000219007       0.809791              0
     570.005        -77.416     0.00015754    0.000218917       0.810003              0
     570.505        -77.419    0.000157429    0.000218827       0.810214              0
     571.005        -77.422    0.000157318    0.000218738       0.810425              0
     571.505        -77.425    0.000157207    0.000218648       0.810636              0
     572.005        -77.429    0.000157097    0.000218559       0.810846              0
     572.505        -77.432    0.000156987    0.000218471       0.811057              0
     573.005        -77.435    0.000156877    0.000218382       0.811267              0
     573.505        -77.438    0.000156767    0.000218294       0.811477              0
     574.005        -77.442    0.000156658    0.000218206       0.811686              0
     574.505        -77.445    0.000156549    0.000218118       0.811896              0
     575.005        -77.448     0.00015644    0.000218031       0.812105              0
     575.505        -77.451    0.000156331    0.000217943       0.812314              0
     576.005        -77.454    0.000156223    0.000217856       0.812523              0
     576.505        -77.458    0.000156115     0.00021777       0.812731              0
     577.005        -77.461    0.000156007    0.000217683        0.81294              0
     577.505        -77.464    0.000155899    0.000217597       0.813148              0
     578.005        -77.467    0.000155792    0.000217511       0.813355              0
     578.505        -77.470    0.000155685    0.000217425       0.813563              0
     579.005        -77.473    0.000155578     0.00021734        0.81377              0
     579.505        -77.476    0.000155472    0.000217254       0.813977              0
     580.005        -77.480    0.000155365    0.000217169       0.814184              0
     580.505        -77.483    0.000155259    0.000217085       0.814391              0
     581.005        -77.486    0.000155153       0.000217       0.814597              0
     581.505        -77.489    0.000155048    0.000216916       0.814804              0
     582.005        -77.492    0.000154942    0.000216832       0.815009              0
     582.505        -77.495    0.000154837    0.000216748       0.815215              0
     583.005        -77.498    0.000154732    0.000216665       0.815421              0
     583.505        -77.501    0.000154628    0.000216581       0.815626              0
     584.005        -77.504    0.000154524    0.000216498       0.815831              0
     584.505        -77.507    0.000154419    0.000216415       0.816036              0
     585.005        -77.510    0.000154316    0.000216333        0.81624              0
     585.505        -77.513    0.000154212     0.00021625       0.816445              0
     586.005        -77.516    0.000154108    0.000216168       0.816649              0
     586.505        -77.520    0.000154005    0.000216086       0.816853              0
     587.005        -77.523    0.000153902    0.000216005       0.817056              0
     587.505        -77.526      0.0001538    0.000215923        0.81726              0
     588.005        -77.529    0.000153697    0.000215842       0.817463              0
     588.505        -77.532    0.000153595    0.000215761       0.817666              0
     589.005        -77.535    0.000153493    0.000215681       0.817869              0
     589.505        -77.537    0.000153391      0.0002156       0.818071              0
     590.005        -77.540     0.00015329     0.00021552       0.818274              0
     590.505        -77.543    0.000153189     0.00021544       0.818476              0
     591.005        -77.546    0.000153088     0.00021536       0.818677              0
     591.505        -77.549    0.000152987     0.00021528       0.818879              0
     592.005        -77.552    0.000152886    0.000215201        0.81908              0
     592.505        -77.555    0.000152786    0.000215122       0.819282              0
     593.005        -77.558    0.000152686    0.000215043       0.819483              0
     593.505        -77.561    0.000152586    0.000214964       0.819683              0
     594.005        -77.564    0.000152486    0.000214886       0.819884              0
     594.505        -77.567    0.000152387    0.000214808       0.820084              0
     595.005        -77.570    0.000152288     0.00021473       0.820284              0
     595.505        -77.573    0.000152189    0.000214652       0.820484              0
     596.005        -77.576     0.00015209    0.000214574       0.820684              0
     596.505        -77.578    0.000151992    0.000214497       0.820883              0
     597.005        -77.581    0.000151893     0.00021442       0.821082              0
     597.505        -77.584    0.000151795    0.000214343       0.821281              0
     598.005        -77.587    0.000151698    0.000214266        0.82148              0
     598.505        -77.590      0.0001516    0.000214189       0.821678              0
     599.005        -77.593    0.000151503    0.000214113       0.821877              0
     599.505        -77.596    0.000151405    0.000214037       0.822075              0
     600.005        -77.598    0.000151309    0.000213961       0.822272              0
     600.505        -77.601    0.000151212    0.000213885        0.82247              0
     601.005        -77.604    0.000151115     0.00021381       0.822667              0
     601.505        -77.607    0.000151019    0.000213735       0.822865              0
     602.005        -77.610    0.000150923     0.00021366       0.823061              0
     602.505        -77.612    0.000150827    0.000213585       0.823258              0
     603.005        -77.615    0.000150732     0.00021351       0.823455              0
     603.505        -77.618    0.000150636    0.000213436       0.823651              0
     604.005        -77.621    0.000150541    0.000213362       0.823847              0
     604.505        -77.624    0.000150446    0.000213288       0.824043              0
     605.005        -77.626    0.000150351    0.000213214       0.824239              0
     605.505        -77.629    0.000150257     0.00021314       0.824434              0
     606.005        -77.632    0.000150163    0.000213067       0.824629              0
     606.505        -77.635    0.000150069    0.000212993       0.824824              0
     607.005        -77.637    0.000149975     0.00021292       0.825019              0
     607.505        -77.640    0.000149881    0.000212848       0.825213              0
     608.005        -77.643    0.000149788    0.000212775       0.825408              0
     608.505        -77.646    0.000149694    0.000212703       0.825602              0
     609.005        -77.648    0.000149601     0.00021263       0.825796              0
     609.505        -77.651    0.000149509    0.000212558       0.825989              0
     610.005        -77.654    0.000149416    0.000212487       0.826183              0
     610.505        -77.656    0.000149324    0.000212415       0.826376              0
     611.005        -77.659    0.000149231    0.000212344       0.826569              0
     611.505        -77.662    0.000149139    0.000212272       0.826762              0
     612.005        -77.664    0.000149048    0.000212201       0.826954              0
     612.505        -77.667    0.000148956     0.00021213       0.827147              0
     613.005        -77.670    0.000148865     0.00021206       0.827339              0
     613.505        -77.672    0.000148774    0.000211989       0.827531              0
     614.005        -77.675    0.000148683    0.000211919       0.827723              0
     614.505        -77.678    0.000148592    0.000211849       0.827914              0
     615.005        -77.680    0.000148501    0.000211779       0.828106              0
     615.505        -77.683    0.000148411    0.000211709       0.828297              0
     616.005        -77.686    0.000148321     0.00021164       0.828487              0
     616.505        -77.688    0.000148231    0.000211571       0.828678              0
     617.005        -77.691    0.000148141    0.000211501       0.828869              0
     617.505        -77.693    0.000148052    0.000211432       0.829059              0
     618.005        -77.696    0.000147963    0.000211364       0.829249              0
     618.505        -77.699    0.000147874    0.000211295       0.829439              0
     619.005        -77.701    0.000147785    0.000211227       0.829628              0
     619.505        -77.704    0.000147696    0.000211159       0.829818              0
     620.005        -77.706    0.000147607     0.00021109       0.830007              0
     620.505        -77.709    0.000147519    0.000211023       0.830196              0
     621.005        -77.711    0.000147431    0.000210955       0.830385              0
     621.505        -77.714    0.000147343    0.000210887       0.830573              0
     622.005        -77.717    0.000147255     0.00021082       0.830761              0
     622.505        -77.719    0.000147168    0.000210753        0.83095              0
     623.005        -77.722    0.000147081    0.000210686       0.831137              0
     623.505        -77.724    0.000146994    0.000210619       0.831325              0
     624.005        -77.727    0.000146907    0.000210553       0.831513              0
     624.505        -77.729     0.00014682    0.000210486         0.8317              0
     625.005        -77.732    0.000146733     0.00021042       0.831887              0
     625.505        -77.734    0.000146647    0.000210354       0.832074              0
     626.005        -77.737    0.000146561    0.000210288       0.832261              0
     626.505        -77.739    0.000146475    0.000210222       0.832447              0
     627.005        -77.742    0.000146389    0.000210157       0.832633              0
     627.505        -77.744    0.000146304    0.000210092       0.832819              0
     628.005        -77.747    0.000146218    0.000210026       0.833005              0
     628.505        -77.749    0.000146133    0.000209961       0.833191              0
     629.005        -77.752    0.000146048    0.000209897       0.833376              0
     629.505        -77.754    0.000145963    0.000209832       0.833561              0
     630.005        -77.756    0.000145879    0.000209767       0.833746              0
     630.505        -77.759    0.000145794    0.000209703       0.833931              0
     631.005        -77.761     0.00014571    0.000209639       0.834116              0
     631.505        -77.764    0.000145626    0.000209575         0.8343              0
     632.005        -77.766    0.000145542    0.000209511       0.834484              0
     632.505        -77.769    0.000145458    0.000209447       0.834668              0
     633.005        -77.771    0.000145375    0.000209384       0.834852              0
     633.505        -77.774    0.000145292    0.000209321       0.835036              0
     634.005        -77.776    0.000145208    0.000209257       0.835219              0
     634.505        -77.778    0.000145125    0.000209194       0.835402              0
     635.005        -77.781    0.000145043    0.000209132       0.835585              0
     635.505        -77.783     0.00014496    0.000209069       0.835768              0
     636.005        -77.786    0.000144878    0.000209006        0.83595              0
     636.505        -77.788    0.000144796    0.000208944       0.836133              0
     637.005        -77.790    0.000144713    0.000208882       0.836315              0
     637.505        -77.793    0.000144632     0.00020882       0.836497              0
     638.005        -77.795     0.00014455    0.000208758       0.836678              0
     638.505        -77.797    0.000144469    0.000208696        0.83686              0
     639.005        -77.800    0.000144387    0.000208635       0.837041              0
     639.505        -77.802    0.000144306    0.000208573       0.837222              0
     640.005        -77.804    0.000144225    0.000208512       0.837403              0
     640.505        -77.807    0.000144144    0.000208451       0.837584              0
     641.005        -77.809    0.000144064     0.00020839       0.837764              0
     641.505        -77.811    0.000143983     0.00020833       0.837945              0
     642.005        -77.814    0.000143903    0.000208269       0.838125              0
     642.505        -77.816    0.000143823    0.000208209       0.838305              0
     643.005        -77.818    0.000143743    0.000208148       0.838484              0
     643.505        -77.821    0.000143664    0.000208088       0.838664              0
     644.005        -77.823    0.000143584    0.000208028       0.838843              0
     644.505        -77.825    0.000143505    0.000207968       0.839022              0
     645.005        -77.828    0.000143425    0.000207909       0.839201              0
     645.505        -77.830    0.000143346    0.000207849        0.83938              0
     646.005        -77.832    0.000143268     0.00020779       0.839558              0
     646.505        -77.834    0.000143189    0.000207731       0.839737              0
     647.005        -77.837     0.00014311    0.000207672       0.839915              0
     647.505        -77.839    0.000143032    0.000207613       0.840093              0
     648.005        -77.841    0.000142954    0.000207554        0.84027              0
     648.505        -77.843    0.000142876    0.000207496       0.840448              0
     649.005        -77.846    0.000142798    0.000207437       0.840625              0
     649.505        -77.848    0.000142721    0.000207379       0.840802              0
     650.005        -77.850    0.000142643    0.000207321       0.840979              0
     650.505        -77.852    0.000142566    0.000207263       0.841156              0
     651.005        -77.855    0.000142489    0.000207205       0.841332              0
     651.505        -77.857    0.000142412    0.000207147       0.841509              0
     652.005        -77.859    0.000142335     0.00020709       0.841685              0
     652.505        -77.861    0.000142258    0.000207032       0.841861              0
     653.005        -77.864    0.000142182    0.000206975       0.842036              0
     653.505        -77.866    0.000142106    0.000206918       0.842212              0
     654.005        -77.868     0.00014203    0.000206861       0.842387              0
     654.505        -77.870    0.000141954    0.000206804       0.842562              0
     655.005        -77.872    0.000141878    0.000206748       0.842737              0
     655.505        -77.874    0.000141802    0.000206691       0.842912              0
     656.005        -77.877    0.000141727    0.000206635       0.843087              0
     656.505        -77.879    0.000141652    0.000206578       0.843261              0
     657.005        -77.881    0.000141576    0.000206522       0.843435              0
     657.505        -77.883    0.000141501    0.000206466       0.843609              0
     658.005        -77.885    0.000141427    0.000206411       0.843783              0
     658.505        -77.887    0.000141352    0.000206355       0.843957              0
     659.005        -77.890    0.000141278    0.000206299        0.84413              0
     659.505        -77.892    0.000141203    0.000206244       0.844303              0
     660.005        -77.894    0.000141129    0.000206189       0.844476              0
     660.505        -77.896    0.000141055    0.000206134       0.844649              0
     661.005        -77.898    0.000140981    0.000206079       0.844822              0
     661.505        -77.900    0.000140908    0.000206024       0.844994              0
     662.005        -77.902    0.000140834    0.000205969       0.845166              0
     662.505        -77.905    0.000140761    0.000205914       0.845338              0
     663.005        -77.907    0.000140688     0.00020586        0.84551              0
     663.505        -77.909    0.000140614    0.000205806       0.845682              0
     664.005        -77.911    0.000140542    0.000205752       0.845853              0
     664.505        -77.913    0.000140469    0.000205698       0.846024              0
     665.005        -77.915    0.000140396    0.000205644       0.846196              0
     665.505        -77.917    0.000140324     0.00020559       0.846366              0
     666.005        -77.919    0.000140252    0.000205536       0.846537              0
     666.505        -77.921     0.00014018    0.000205483       0.846708              0
     667.005        -77.923    0.000140108     0.00020543       0.846878              0
     667.505        -77.925    0.000140036    0.000205376       0.847048              0
     668.005        -77.928    0.000139964    0.000205323       0.847218              0
     668.505        -77.930    0.000139893     0.00020527       0.847388              0
     669.005        -77.932    0.000139821    0.000205218       0.847557              0
     669.505        -77.934     0.00013975    0.000205165       0.847727              0
     670.005        -77.936    0.000139679    0.000205112       0.847896              0
     670.505        -77.938    0.000139608     0.00020506       0.848065              0
     671.005        -77.940    0.000139538    0.000205008       0.848234              0
     671.505        -77.942    0.000139467    0.000204955       0.848402              0
     672.005        -77.944    0.000139397    0.000204903       0.848571              0
     672.505        -77.946    0.000139327    0.000204852       0.848739              0
     673.005        -77.948    0.000139256      0.0002048       0.848907              0
     673.505        -77.950    0.000139186    0.000204748       0.849075              0
     674.005        -77.952    0.000139117    0.000204697       0.849242              0
     674.505        -77.954    0.000139047    0.000204645        0.84941              0
     675.005        -77.956    0.000138978    0.000204594       0.849577              0
     675.505        -77.958    0.000138908    0.000204543       0.849744              0
     676.005        -77.960    0.000138839    0.000204492       0.849911              0
     676.505        -77.962     0.00013877    0.000204441       0.850078              0
     677.005        -77.964    0.000138701     0.00020439       0.850245              0
     677.505        -77.966    0.000138632    0.000204339       0.850411              0
     678.005        -77.968    0.000138564    0.000204289       0.850577              0
     678.505        -77.970    0.000138495    0.000204239       0.850743              0
     679.005        -77.972    0.000138427    0.000204188       0.850909              0
     679.505        -77.974    0.000138359    0.000204138       0.851075              0
     680.005        -77.976    0.000138291    0.000204088        0.85124              0
     680.505        -77.978    0.000138223    0.000204038       0.851405              0
     681.005        -77.980    0.000138155    0.000203989        0.85157              0
     681.505        -77.982    0.000138087    0.000203939       0.851735              0
     682.005        -77.983     0.00013802    0.000203889         0.8519              0
     682.505        -77.985    0.000137953     0.00020384       0.852064              0
     683.005        -77.987    0.000137885    0.000203791       0.852229              0
     683.505        -77.989    0.000137818    0.000203741       0.852393              0
     684.005        -77.991    0.000137752    0.000203692       0.852557              0
     684.505        -77.993    0.000137685    0.000203644       0.852721              0
     685.005        -77.995    0.000137618    0.000203595       0.852884              0
     685.505        -77.997    0.000137552    0.000203546       0.853048              0
     686.005        -77.999    0.000137485    0.000203497       0.853211              0
     686.505        -78.001    0.000137419    0.000203449       0.853374              0
     687.005        -78.003    0.000137353    0.000203401       0.853537              0
     687.505        -78.005    0.000137287    0.000203352         0.8537              0
     688.005        -78.006    0.000137222    0.000203304       0.853862              0
     688.505        -78.008    0.000137156    0.000203256       0.854024              0
     689.005        -78.010    0.000137091    0.000203208       0.854187              0
     689.505        -78.012    0.000137025    0.000203161       0.854349              0
     690.005        -78.014     0.00013696    0.000203113        0.85451              0
     690.505        -78.016    0.000136895    0.000203066       0.854672              0
     691.005        -78.018     0.00013683    0.000203018       0.854833              0
     691.505        -78.020    0.000136765    0.000202971       0.854995              0
     692.005        -78.021    0.000136701    0.000202924       0.855156              0
     692.505        -78.023    0.000136636    0.000202877       0.855317              0
     693.005        -78.025    0.000136572     0.00020283       0.855477              0
     693.505        -78.027    0.000136507    0.000202783       0.855638              0
     694.005        -78.029    0.000136443    0.000202736       0.855798              0
     694.505        -78.031    0.000136379    0.000202689       0.855958              0
     695.005        -78.032    0.000136316    0.000202643       0.856118              0
     695.505        -78.034    0.000136252    0.000202597       0.856278              0
     696.005        -78.036    0.000136188     0.00020255       0.856438              0
     696.505        -78.038    0.000136125    0.000202504       0.856597              0
     697.005        -78.040    0.000136062    0.000202458       0.856756              0
     697.505        -78.042    0.000135998    0.000202412       0.856915              0
     698.005        -78.043    0.000135935    0.000202366       0.857074              0
     698.505        -78.045    0.000135872    0.000202321       0.857233              0
     699.005        -78.047     0.00013581    0.000202275       0.857392              0
     699.505        -78.049    0.000135747    0.000202229        0.85755              0
     700.005        -78.051    0.000135685    0.000202184       0.857708              0
     700.505        -78.052    0.000135622    0.000202139       0.857866              0
     701.005        -78.054     0.00013556    0.000202094       0.858024              0
     701.505        -78.056    0.000135498    0.000202049       0.858182              0
     702.005        -78.058    0.000135436    0.000202004       0.858339              0
     702.505        -78.059    0.000135374    0.000201959       0.858497              0
     703.005        -78.061    0.000135312    0.000201914       0.858654              0
     703.505        -78.063    0.000135251    0.000201869       0.858811              0
     704.005        -78.065    0.000135189    0.000201825       0.858968              0
     704.505        -78.067    0.000135128     0.00020178       0.859124              0
     705.005        -78.068    0.000135067    0.000201736       0.859281              0
     705.505        -78.070    0.000135006    0.000201692       0.859437              0
     706.005        -78.072    0.000134945    0.000201648       0.859593              0
     706.505        -78.074    0.000134884    0.000201604       0.859749              0
     707.005        -78.075    0.000134823     0.00020156       0.859905              0
     707.505        -78.077    0.000134763    0.000201516        0.86006              0
     708.005        -78.079    0.000134702    0.000201472       0.860216              0
     708.505        -78.080    0.000134642    0.000201429       0.860371              0
     709.005        -78.082    0.000134582    0.000201385       0.860526              0
     709.505        -78.084    0.000134521    0.000201342       0.860681              0
     710.005        -78.086    0.000134462    0.000201298       0.860836              0
     710.505        -78.087    0.000134402    0.000201255        0.86099              0
     711.005        -78.089    0.000134342    0.000201212       0.861145              0
     711.505        -78.091    0.000134282    0.000201169       0.861299              0
     712.005        -78.092    0.000134223    0.000201126       0.861453              0
     712.505        -78.094    0.000134164    0.000201083       0.861607              0
     713.005        -78.096    0.000134104    0.000201041        0.86176              0
     713.505        -78.098    0.000134045    0.000200998       0.861914              0
     714.005        -78.099    0.000133986    0.000200956       0.862067              0
     714.505        -78.101    0.000133928    0.000200913        0.86222              0
     715.005        -78.103    0.000133869    0.000200871       0.862373              0
     715.505        -78.104     0.00013381    0.000200829       0.862526              0
     716.005        -78.106    0.000133752    0.000200787       0.862679              0
     716.505        -78.108    0.000133693    0.000200745       0.862831              0
     717.005        -78.109    0.000133635    0.000200703       0.862984              0
     717.505        -78.111    0.000133577    0.000200661       0.863136              0
     718.005        -78.113    0.000133519    0.000200619       0.863288              0
     718.505        -78.114    0.000133461    0.000200578        0.86344              0
     719.005        -78.116    0.000133404    0.000200536       0.863591              0
     719.505        -78.118    0.000133346    0.000200495       0.863743              0
     720.005        -78.119    0.000133288    0.000200454       0.863894              0
     720.505        -78.121    0.000133231    0.000200412       0.864045              0
     721.005        -78.122    0.000133174    0.000200371       0.864196              0
     721.505        -78.124    0.000133117     0.00020033       0.864347              0
     722.005        -78.126     0.00013306    0.000200289       0.864497              0
     722.505        -78.127    0.000133003    0.000200248       0.864648              0
     723.005        -78.129    0.000132946    0.000200208       0.864798              0
     723.505        -78.131    0.000132889    0.000200167       0.864948              0
     724.005        -78.132    0.000132833    0.000200126       0.865098              0
     724.505        -78.134    0.000132776    0.000200086       0.865248              0
     725.005        -78.135     0.00013272    0.000200046       0.865398              0
     725.505        -78.137    0.000132664    0.000200005       0.865547              0
     726.005        -78.139    0.000132607    0.000199965       0.865696              0
     726.505        -78.140    0.000132552    0.000199925       0.865846              0
     727.005        -78.142    0.000132496    0.000199885       0.865995              0
     727.505        -78.143     0.00013244    0.000199845       0.866143              0
     728.005        -78.145    0.000132384    0.000199805       0.866292              0
     728.505        -78.147    0.000132329    0.000199766        0.86644              0
     729.005        -78.148    0.000132273    0.000199726       0.866589              0
     729.505        -78.150    0.000132218    0.000199687       0.866737              0
     730.005        -78.151    0.000132163    0.000199647       0.866885              0
     730.505        -78.153    0.000132108    0.000199608       0.867033              0
     731.005        -78.155    0.000132053    0.000199568        0.86718              0
     731.505        -78.156    0.000131998    0.000199529       0.867328              0
     732.005        -78.158    0.000131943     0.00019949       0.867475              0
     732.505        -78.159    0.000131889    0.000199451       0.867622              0
     733.005        -78.161    0.000131834    0.000199412       0.867769              0
     733.505        -78.162     0.00013178    0.000199374       0.867916              0
     734.005        -78.164    0.000131725    0.000199335       0.868062              0
     734.505        -78.165    0.000131671    0.000199296       0.868209              0
