# S1-S2 restitution for CRN98 icl cell. Adaptive step
# step: step in S2 interval
# delta: Difference in S2 APD from previous S2.
# d/dt: rate of change of S2 APD
#     S2 S1 APD50       DI S2 APD50    Vpeak     step    delta     d/dt
 203.767   157.97     45.8    50.05 -3.54243 0.202261    0.135 0.667455
 203.565   157.97   45.595    49.92 -3.47293 0.202261     0.13 0.642735
 203.363   157.97   45.395    49.79 -3.40511 0.202261     0.13 0.642735
  203.16   157.97   45.195    49.66 -3.33726 0.202261     0.13 0.642735
 202.958   157.97    44.99   49.525 -3.26769 0.202261    0.135 0.667455
 202.756   157.97    44.79   49.395 -3.19979 0.202261     0.13 0.642735
 202.554   157.97   44.585    49.26 -3.13017 0.202261    0.135 0.667455
 202.351   157.97   44.385    49.13 -3.06223 0.202261     0.13 0.642735
 202.149   157.97    44.18   48.995 -2.99257 0.202261    0.135 0.667455
 201.947   157.97    43.98   48.865 -2.92458 0.202261     0.13 0.642735
 201.744   157.97   43.775   48.735 -2.85487 0.202261     0.13 0.642735
 201.542   157.97   43.575   48.605 -2.78684 0.202261     0.13 0.642735
  201.34   157.97    43.37    48.47 -2.71708 0.202261    0.135 0.667455
 201.138   157.97    43.17    48.34 -2.64901 0.202261     0.13 0.642735
 200.935   157.97    42.97    48.21 -2.58092 0.202261     0.13 0.642735
 200.733   157.97   42.765    48.08 -2.51111 0.202261     0.13 0.642735
 200.531   157.97   42.565    47.95 -2.44298 0.202261     0.13 0.642735
 200.329   157.97    42.36   47.815 -2.37312 0.202261    0.135 0.667455
 200.126   157.97    42.16   47.685 -2.30496 0.202261     0.13 0.642735
 199.924   157.97   41.955    47.55 -2.23507 0.202261    0.135 0.667455
 199.722   157.97   41.755   47.425 -2.16687 0.202261    0.125 0.618014
  199.52   157.97    41.55    47.29 -2.09695 0.202261    0.135 0.667455
 199.317   157.97    41.35    47.16 -2.02871 0.202261     0.13 0.642735
 199.115   157.97    41.15    47.03 -1.96046 0.202261     0.13 0.642735
 198.913   157.97   40.945   46.895 -1.89049 0.202261    0.135 0.667455
 198.711   157.97   40.745    46.77 -1.82222 0.202261    0.125 0.618014
 198.508   157.97    40.54   46.635 -1.75222 0.202261    0.135 0.667455
 198.306   157.97    40.34   46.505 -1.68391 0.202261     0.13 0.642735
 198.104   157.97   40.135    46.37 -1.61389 0.202261    0.135 0.667455
 197.902   157.97   39.935    46.24 -1.54555 0.202261     0.13 0.642735
 197.699   157.97    39.73    46.11  -1.4755 0.202261     0.13 0.642735
 197.497   157.97    39.53    45.98 -1.40715 0.202261     0.13 0.642735
 197.295   157.97   39.325   45.845 -1.33707 0.202261    0.135 0.667455
 197.092   157.97   39.125   45.715  -1.2687 0.202261     0.13 0.642735
  196.89   157.97   38.925    45.59 -1.20031 0.202261    0.125 0.618014
 196.688   157.97    38.72   45.455 -1.13021 0.202261    0.135 0.667455
 196.486   157.97    38.52   45.325  -1.0618 0.202261     0.13 0.642735
 196.283   157.97   38.315    45.19 -0.991682 0.202261    0.135 0.667455
 196.081   157.97   38.115   45.065 -0.923263 0.202261    0.125 0.618014
 195.879   157.97    37.91    44.93 -0.853126 0.202261    0.135 0.667455
 195.677   157.97    37.71     44.8 -0.784693 0.202261     0.13 0.642735
 195.474   157.97   37.505   44.665 -0.714544 0.202261    0.135 0.667455
 195.272   157.97   37.305    44.54 -0.646101 0.202261    0.125 0.618014
  195.07   157.97     37.1   44.405 -0.575943 0.202261    0.135 0.667455
 194.868   157.97     36.9   44.275 -0.507491 0.202261     0.13 0.642735
 194.665   157.97     36.7   44.145 -0.439037 0.202261     0.13 0.642735
 194.463   157.97   36.495   44.015 -0.368868 0.202261     0.13 0.642735
 194.261   157.97   36.295   43.885 -0.300408 0.202261     0.13 0.642735
 194.059   157.97    36.09    43.75 -0.230235 0.202261    0.135 0.667455
 193.856   157.97    35.89    43.62 -0.161772 0.202261     0.13 0.642735
 193.654   157.97   35.685    43.49 -0.0915975 0.202261     0.13 0.642735
 193.452   157.97   35.485    43.36 -0.0231342 0.202261     0.13 0.642735
  193.25   157.97    35.28   43.225 0.0470402 0.202261    0.135 0.667455
 193.047   157.97    35.08   43.095 0.115502 0.202261     0.13 0.642735
 192.845   157.97   34.875   42.965 0.185673 0.202261     0.13 0.642735
 192.643   157.97   34.675   42.835 0.254131 0.202261     0.13 0.642735
  192.44   157.97   34.475   42.705 0.322586 0.202261     0.13 0.642735
 192.238   157.97    34.27   42.575 0.392749 0.202261     0.13 0.642735
 192.036   157.97    34.07   42.445 0.461197 0.202261     0.13 0.642735
 191.834   157.97   33.865    42.31 0.531351 0.202261    0.135 0.667455
 191.631   157.97   33.665    42.18 0.599789 0.202261     0.13 0.642735
 191.429   157.97    33.46    42.05 0.669932 0.202261     0.13 0.642735
 191.227   157.97    33.26    41.92 0.738357 0.202261     0.13 0.642735
 191.025   157.97   33.055    41.79 0.808486 0.202261     0.13 0.642735
 190.822   157.97   32.855    41.66 0.876898 0.202261     0.13 0.642735
  190.62   157.97   32.655    41.53   0.9453 0.202261     0.13 0.642735
 190.418   157.97    32.45   41.395   1.0154 0.202261    0.135 0.667455
 190.216   157.97    32.25    41.27  1.08379 0.202261    0.125 0.618014
 190.013   157.97   32.045   41.135  1.15387 0.202261    0.135 0.667455
